session_id,user_id,session_date,duration_minutes,pages_viewed
15508,1159,2023-06-23,49,1
15509,5461,2023-06-17,45,12
15510,1095,2023-06-23,32,10
15511,2390,2023-06-26,8,12
15512,6422,2023-06-20,56,12
15513,3159,2023-04-20,51,7
15514,8284,2023-04-06,14,2
15515,191,2023-06-15,11,3
15516,1256,2023-03-09,35,11
15517,3630,2023-04-25,9,5
15518,4665,2023-04-29,52,7
15519,6878,2023-02-09,6,7
15520,3786,2023-05-15,31,3
15521,1005,2023-06-25,48,11
15522,464,2023-05-28,26,14
15523,6613,2023-05-03,10,4
15524,9741,2023-02-01,23,2
15525,9711,2023-06-21,52,1
15526,7973,2023-06-02,47,8
15527,1630,2023-04-18,37,14
15528,9358,2023-06-01,11,13
15529,5883,2023-06-25,28,11
15530,5593,2023-06-29,45,6
15531,7783,2023-06-17,3,1
15532,8539,2023-04-09,48,11
15533,5390,2023-06-27,38,4
15534,450,2023-05-07,53,5
15535,8898,2023-02-21,36,13
15536,3042,2023-03-22,46,8
15537,3328,2023-06-08,5,10
15538,7769,2023-02-25,21,6
15539,9723,2023-06-01,52,1
15540,5925,2023-06-24,51,6
15541,6874,2023-06-19,48,7
15542,3252,2023-04-17,50,9
15543,7151,2023-04-25,8,7
15544,2902,2023-05-10,51,12
15545,3759,2023-04-07,46,13
15546,7226,2023-02-15,49,3
15547,4743,2023-05-21,14,11
15548,9357,2023-06-27,46,1
15549,6192,2023-04-04,18,12
15550,4525,2023-03-25,54,1
15551,3768,2023-05-17,16,9
15552,3548,2023-06-29,2,1
15553,6360,2023-05-24,40,2
15554,5245,2023-06-15,2,11
15555,4607,2023-06-17,23,6
15556,8033,2023-04-08,31,6
15557,7077,2023-06-28,41,3
15558,5257,2023-06-28,1,10
15559,4978,2023-04-04,33,9
15560,7284,2023-04-10,31,13
15561,5250,2023-06-19,54,9
15562,6586,2023-06-21,2,2
15563,8470,2023-02-19,15,1
15564,4606,2023-05-24,36,12
15565,3285,2023-06-12,36,11
15566,4581,2023-05-10,27,5
15567,4376,2023-06-18,49,13
15568,7374,2023-04-26,17,9
15569,6881,2023-06-29,50,11
15570,913,2023-05-31,40,7
15571,7573,2023-04-14,8,6
15572,3405,2023-06-24,52,9
15573,5183,2023-04-07,27,8
15574,8383,2023-05-23,22,6
15575,9580,2023-06-10,24,12
15576,9587,2023-04-16,36,11
15577,5932,2023-05-03,14,12
15578,3496,2023-06-29,15,1
15579,3147,2023-06-02,39,10
15580,6850,2023-05-12,30,2
15581,4325,2023-05-28,40,12
15582,8540,2023-06-24,31,8
15583,7363,2023-02-27,49,13
15584,4559,2023-05-29,23,11
15585,1176,2023-06-11,15,4
15586,9032,2023-06-26,13,2
15587,7145,2023-05-27,51,11
15588,435,2023-05-30,21,2
15589,7779,2023-06-22,58,8
15590,5325,2023-02-19,11,9
15591,988,2023-06-17,45,6
15592,6506,2023-06-24,31,14
15593,6020,2023-05-17,47,5
15594,5791,2023-05-16,5,13
15595,3009,2023-06-07,1,4
15596,286,2023-06-07,40,4
15597,4040,2023-06-01,54,9
15598,1576,2023-06-02,48,7
15599,5358,2023-03-30,40,8
15600,8821,2023-04-26,1,10
15601,7547,2023-06-27,35,11
15602,8359,2023-06-13,31,12
15603,2692,2023-04-17,35,10
15604,1435,2023-05-15,35,11
15605,3211,2023-03-31,11,7
15606,5738,2023-04-25,9,12
15607,7968,2023-06-16,32,10
15608,5243,2023-06-25,36,4
15609,3378,2023-03-18,11,14
15610,565,2023-06-08,38,8
15611,9860,2023-06-04,31,4
15612,9543,2023-06-20,18,2
15613,5153,2023-04-30,46,13
15614,8782,2023-05-19,43,9
15615,2941,2023-05-07,46,1
15616,8646,2023-06-11,56,11
15617,6739,2023-05-25,53,12
15618,3593,2023-03-26,24,6
15619,9187,2023-04-09,39,4
15620,7486,2023-05-21,3,9
15621,6129,2023-06-25,46,8
15622,9075,2023-06-15,29,12
15623,8752,2023-05-28,26,8
15624,8772,2023-05-26,20,6
15625,7984,2023-06-20,16,2
15626,9052,2023-06-08,45,13
15627,9627,2023-05-19,19,5
15628,2931,2023-05-01,53,12
15629,5292,2023-06-03,32,14
15630,2375,2023-01-21,7,6
15631,9529,2023-03-06,45,1
15632,4450,2023-03-30,29,3
15633,9207,2023-03-28,14,4
15634,696,2023-06-22,58,10
15635,7538,2023-06-22,50,12
15636,5165,2023-05-19,13,5
15637,4178,2023-06-03,40,2
15638,9442,2023-05-05,36,1
15639,995,2023-04-26,1,9
15640,7539,2023-06-20,2,8
15641,1347,2023-05-22,13,9
15642,844,2023-06-20,41,10
15643,676,2023-06-06,48,9
15644,163,2023-05-19,25,12
15645,5059,2023-06-19,22,13
15646,7220,2023-04-04,59,12
15647,4214,2023-06-26,52,5
15648,2672,2023-05-26,51,13
15649,859,2023-03-31,45,6
15650,8604,2023-06-19,9,3
15651,2515,2023-06-28,57,5
15652,7832,2023-06-21,49,9
15653,571,2023-06-27,8,5
15654,3820,2023-06-12,51,1
15655,9186,2023-05-05,42,6
15656,9360,2023-03-07,44,6
15657,9015,2023-03-03,8,1
15658,4346,2023-04-11,25,14
15659,388,2023-06-09,16,6
15660,6426,2023-04-17,52,3
15661,3367,2023-06-23,30,1
15662,5561,2023-06-08,33,4
15663,8239,2023-05-18,23,1
15664,8796,2023-05-26,7,3
15665,3761,2023-03-03,51,13
15666,7333,2023-04-03,42,14
15667,9254,2023-05-30,45,12
15668,9278,2023-06-17,51,1
15669,6858,2023-06-12,17,5
15670,481,2023-03-09,40,3
15671,9224,2023-03-20,30,13
15672,1130,2023-06-08,28,11
15673,2005,2023-06-27,46,11
15674,532,2023-04-30,11,4
15675,6327,2023-05-01,54,3
15676,5026,2023-06-25,21,5
15677,8396,2023-06-09,7,3
15678,9929,2023-06-11,22,12
15679,7211,2023-06-02,49,12
15680,8527,2023-06-02,29,11
15681,3074,2023-06-27,48,10
15682,9428,2023-04-02,7,4
15683,4239,2023-05-28,48,14
15684,2141,2023-04-20,57,10
15685,4218,2023-03-03,8,9
15686,725,2023-05-13,56,11
15687,394,2023-06-24,57,4
15688,1464,2023-05-04,11,8
15689,4981,2023-04-29,9,3
15690,2298,2023-04-09,56,9
15691,2874,2023-05-07,46,4
15692,3302,2023-06-26,31,8
15693,4588,2023-05-28,20,10
15694,4561,2023-06-12,36,8
15695,7542,2023-03-12,47,2
15696,9978,2023-04-05,42,10
15697,2156,2023-06-28,8,12
15698,9278,2023-05-03,25,3
15699,9151,2023-05-25,29,1
15700,2180,2023-06-04,42,7
15701,1102,2023-05-25,20,7
15702,4968,2023-05-04,24,7
15703,5538,2023-05-06,30,12
15704,5920,2023-06-21,27,2
15705,996,2023-05-16,48,6
15706,9378,2023-04-24,22,7
15707,1832,2023-05-31,30,4
15708,6691,2023-03-03,6,1
15709,527,2023-06-26,3,3
15710,1044,2023-04-18,42,11
15711,7155,2023-06-07,49,9
15712,5158,2023-06-26,48,7
15713,9877,2023-06-29,43,1
15714,1240,2023-03-29,5,9
15715,100,2023-06-23,57,12
15716,5558,2023-04-28,31,5
15717,9609,2023-05-28,16,4
15718,2774,2023-03-30,50,11
15719,8293,2023-05-07,33,5
15720,7531,2023-02-26,36,11
15721,7448,2023-04-12,5,1
15722,3076,2023-05-06,11,10
15723,8108,2023-06-25,13,8
15724,7798,2023-05-20,29,2
15725,4247,2023-06-27,3,5
15726,2090,2023-06-20,26,7
15727,7544,2023-06-08,26,10
15728,9154,2023-04-21,40,12
15729,3701,2023-05-30,56,4
15730,6163,2023-05-09,41,1
15731,2964,2023-06-04,24,2
15732,5532,2023-06-14,53,1
15733,3608,2023-06-07,58,12
15734,7175,2023-06-25,6,1
15735,4220,2023-02-16,50,7
15736,2561,2023-06-15,20,12
15737,1419,2023-03-13,6,5
15738,7859,2023-06-04,25,1
15739,7198,2023-02-05,29,4
15740,6221,2023-06-20,3,9
15741,5016,2023-06-02,43,3
15742,4626,2023-05-21,1,12
15743,8378,2023-06-26,28,10
15744,7629,2023-06-27,28,8
15745,6446,2023-04-04,26,10
15746,6110,2023-06-17,50,3
15747,6450,2023-03-17,45,5
15748,7146,2023-05-27,38,4
15749,2566,2023-06-11,5,8
15750,5511,2023-05-27,6,13
15751,8544,2023-06-24,14,4
15752,6455,2023-04-26,38,5
15753,6625,2023-02-13,1,6
15754,1148,2023-06-06,28,12
15755,2911,2023-04-20,50,10
15756,3480,2023-04-14,30,4
15757,6343,2023-04-26,53,13
15758,5922,2023-03-21,12,9
15759,1492,2023-06-23,38,1
15760,4189,2023-01-17,25,13
15761,9920,2023-06-15,29,13
15762,2143,2023-05-02,2,1
15763,4499,2023-06-17,57,13
15764,759,2023-05-21,36,6
15765,8547,2023-04-07,51,2
15766,7133,2023-06-19,36,8
15767,567,2023-06-12,38,10
15768,7117,2023-05-15,47,1
15769,98,2023-05-02,44,12
15770,6404,2023-05-03,38,4
15771,5921,2023-04-09,48,7
15772,322,2023-05-30,22,6
15773,2946,2023-04-06,50,14
15774,2446,2023-05-09,29,11
15775,690,2023-03-06,54,12
15776,7947,2023-05-06,52,12
15777,3618,2023-06-29,3,12
15778,4316,2023-06-29,16,14
15779,7079,2023-05-01,31,13
15780,1505,2023-06-26,21,10
15781,8934,2023-06-09,33,6
15782,9460,2023-06-25,53,1
15783,8633,2023-04-26,23,2
15784,7846,2023-06-15,8,5
15785,1289,2023-06-29,46,11
15786,1791,2023-06-09,28,6
15787,2077,2023-05-20,4,3
15788,965,2023-02-05,32,4
15789,8618,2023-02-14,59,10
15790,828,2023-04-16,53,11
15791,2471,2023-05-03,14,3
15792,2504,2023-05-31,59,1
15793,8157,2023-06-29,33,1
15794,5436,2023-01-21,24,8
15795,6069,2023-03-22,7,6
15796,3710,2023-06-20,2,9
15797,6792,2023-06-24,59,8
15798,4202,2023-06-27,19,4
15799,1327,2023-04-09,33,7
15800,4873,2023-05-14,45,2
15801,4993,2023-06-28,15,1
15802,5968,2023-06-04,42,14
15803,5095,2023-04-15,31,7
15804,91,2023-04-25,6,14
15805,8587,2023-06-07,3,9
15806,6466,2023-06-24,3,12
15807,4540,2023-06-19,48,13
15808,2079,2023-04-13,21,5
15809,5298,2023-06-17,52,13
15810,9176,2023-03-30,38,4
15811,3902,2023-04-18,21,7
15812,5799,2023-06-21,13,1
15813,899,2023-03-21,53,6
15814,9146,2023-04-27,34,12
15815,3140,2023-03-05,34,6
15816,6686,2023-03-19,18,6
15817,9283,2023-06-27,48,5
15818,186,2023-04-26,46,9
15819,6325,2023-06-18,52,2
15820,2574,2023-03-31,14,8
15821,8330,2023-05-15,2,8
15822,9678,2023-05-10,51,2
15823,8895,2023-06-27,14,6
15824,8765,2023-06-29,39,10
15825,8366,2023-06-11,39,10
15826,8485,2023-05-20,51,12
15827,789,2023-05-28,11,6
15828,9619,2023-04-18,54,1
15829,207,2023-06-15,55,9
15830,2302,2023-06-18,2,3
15831,7520,2023-06-26,57,4
15832,4520,2023-04-20,4,13
15833,9351,2023-04-06,38,13
15834,6107,2023-05-29,2,4
15835,8318,2023-05-08,11,3
15836,1423,2023-06-23,15,1
15837,3564,2023-06-29,14,5
15838,8917,2023-06-07,35,7
15839,87,2023-06-18,46,7
15840,2758,2023-01-23,3,4
15841,4124,2023-03-10,3,12
15842,4115,2023-06-28,46,8
15843,5233,2023-04-22,52,13
15844,7694,2023-06-14,48,9
15845,6023,2023-06-10,17,6
15846,4303,2023-03-23,45,5
15847,928,2023-02-07,22,2
15848,8854,2023-05-27,34,3
15849,6997,2023-05-14,44,6
15850,2771,2023-06-12,30,4
15851,653,2023-05-31,53,14
15852,6282,2023-04-09,54,1
15853,4078,2023-04-21,14,13
15854,8558,2023-02-27,4,13
15855,2553,2023-05-28,28,8
15856,7611,2023-06-27,37,2
15857,4542,2023-03-03,36,12
15858,6141,2023-06-19,35,5
15859,9288,2023-06-17,38,13
15860,456,2023-05-29,4,9
15861,2161,2023-05-14,44,14
15862,4327,2023-06-29,48,10
15863,2610,2023-05-04,58,14
15864,7059,2023-04-04,55,11
15865,2282,2023-05-07,48,7
15866,2618,2023-05-20,47,9
15867,3681,2023-06-12,55,3
15868,6885,2023-04-15,12,7
15869,8029,2023-06-29,15,8
15870,72,2023-06-19,2,5
15871,2912,2023-06-23,49,14
15872,5206,2023-03-18,33,8
15873,8084,2023-03-13,15,1
15874,26,2023-03-04,48,2
15875,874,2023-02-07,51,8
15876,2018,2023-06-16,51,1
15877,7811,2023-05-14,37,11
15878,7954,2023-04-19,22,11
15879,2420,2023-02-23,19,13
15880,9109,2023-06-26,44,1
15881,3513,2023-05-31,26,13
15882,1578,2023-06-10,44,3
15883,2366,2023-05-18,4,14
15884,4126,2023-06-04,53,13
15885,61,2023-06-13,51,14
15886,8759,2023-04-24,54,3
15887,9415,2023-06-12,52,5
15888,4192,2023-06-23,32,12
15889,1849,2023-04-02,21,8
15890,845,2023-04-23,44,11
15891,5440,2023-06-14,40,3
15892,5265,2023-04-18,9,3
15893,6965,2023-04-19,45,7
15894,2790,2023-06-21,33,10
15895,70,2023-04-10,21,12
15896,2555,2023-06-02,54,12
15897,1074,2023-06-20,32,11
15898,6980,2023-06-11,11,9
15899,5192,2023-06-25,6,1
15900,7586,2023-06-29,10,2
15901,1495,2023-04-30,50,10
15902,9624,2023-05-29,2,7
15903,4537,2023-06-15,44,2
15904,7538,2023-05-30,40,2
15905,7373,2023-05-29,57,9
15906,1954,2023-03-28,34,4
15907,6425,2023-04-28,39,13
15908,9289,2023-02-27,8,12
15909,5318,2023-06-04,55,5
15910,3598,2023-03-24,58,5
15911,6123,2023-02-15,42,3
15912,1127,2023-06-21,26,8
15913,1060,2023-06-14,38,2
15914,1227,2023-06-09,31,13
15915,8185,2023-05-27,41,5
15916,8850,2023-06-28,57,4
15917,768,2023-05-06,30,6
15918,7145,2023-06-14,43,8
15919,4368,2023-06-22,19,8
15920,2124,2023-04-02,50,6
15921,8206,2023-05-24,16,1
15922,7727,2023-03-02,2,7
15923,1718,2023-05-08,33,8
15924,58,2023-06-26,21,5
15925,9214,2023-03-18,46,7
15926,5351,2023-06-27,33,12
15927,3600,2023-05-29,28,12
15928,3201,2023-01-29,49,14
15929,2729,2023-06-10,12,14
15930,1757,2023-06-25,19,5
15931,795,2023-06-14,4,9
15932,2110,2023-03-21,13,11
15933,5073,2023-06-27,22,11
15934,7068,2023-06-18,23,7
15935,6548,2023-06-28,50,2
15936,8247,2023-06-11,33,3
15937,8499,2023-03-08,8,8
15938,8821,2023-06-11,19,12
15939,5189,2023-05-31,14,5
15940,4297,2023-06-19,22,8
15941,4193,2023-06-23,40,8
15942,4846,2023-01-31,17,14
15943,411,2023-05-01,35,6
15944,8805,2023-04-23,46,1
15945,609,2023-03-31,18,14
15946,5488,2023-06-17,22,5
15947,2342,2023-06-11,14,13
15948,8166,2023-06-25,29,10
15949,9492,2023-06-29,7,2
15950,5779,2023-06-19,29,11
15951,2329,2023-02-14,56,3
15952,4701,2023-03-05,20,6
15953,7022,2023-06-19,52,12
15954,8386,2023-06-23,25,5
15955,5007,2023-06-07,36,8
15956,2605,2023-05-05,13,4
15957,9990,2023-03-24,38,4
15958,698,2023-02-26,9,8
15959,6017,2023-04-23,54,3
15960,4139,2023-04-02,26,9
15961,10000,2023-05-15,18,3
15962,8206,2023-03-18,10,14
15963,7242,2023-06-15,18,13
15964,4115,2023-06-26,40,1
15965,4147,2023-05-14,24,8
15966,6854,2023-06-20,7,13
15967,1222,2023-04-11,19,6
15968,5356,2023-05-03,22,11
15969,4363,2023-05-12,13,14
15970,7419,2023-02-28,1,12
15971,8027,2023-05-05,3,2
15972,924,2023-02-07,43,6
15973,9800,2023-05-18,42,1
15974,5203,2023-04-18,42,9
15975,6096,2023-05-05,2,9
15976,1978,2023-03-19,14,10
15977,1562,2023-05-08,16,8
15978,4012,2023-04-30,57,3
15979,1807,2023-05-25,45,9
15980,7655,2023-06-21,10,13
15981,5400,2023-05-30,12,7
15982,6989,2023-06-25,45,4
15983,5521,2023-04-20,54,2
15984,7761,2023-05-16,51,9
15985,1665,2023-05-09,54,13
15986,139,2023-06-28,50,14
15987,4372,2023-01-14,41,6
15988,1567,2023-05-24,2,4
15989,3820,2023-01-16,40,2
15990,8803,2023-05-24,3,9
15991,4451,2023-06-25,57,2
15992,947,2023-06-26,37,14
15993,1140,2023-06-24,49,13
15994,1001,2023-05-16,25,3
15995,5420,2023-04-25,56,4
15996,3137,2023-06-17,34,13
15997,1232,2023-05-31,52,12
15998,5873,2023-02-10,34,9
15999,109,2023-04-02,23,7
16000,1804,2023-04-21,34,9
16001,2204,2023-04-17,6,6
16002,1013,2023-04-29,7,13
16003,584,2023-06-15,53,8
16004,7108,2023-04-17,29,1
16005,9951,2023-06-18,55,14
16006,9326,2023-05-03,24,6
16007,4126,2023-05-01,4,3
16008,3063,2023-02-05,37,12
16009,1443,2023-03-18,25,8
16010,4454,2023-04-14,43,3
16011,7710,2023-05-29,50,10
16012,9597,2023-04-16,3,5
16013,6992,2023-06-19,20,1
16014,8968,2023-04-20,50,5
16015,731,2023-06-09,53,4
16016,289,2023-06-09,4,14
16017,7979,2023-06-15,32,4
16018,9292,2023-06-22,23,4
16019,299,2023-03-31,42,1
16020,9773,2023-06-18,53,13
16021,746,2023-02-19,15,1
16022,6615,2023-05-27,15,14
16023,6894,2023-04-05,2,11
16024,3559,2023-06-17,13,13
16025,7539,2023-06-29,45,14
16026,164,2023-05-20,30,12
16027,2841,2023-04-16,59,5
16028,2261,2023-05-01,12,1
16029,8485,2023-04-30,15,5
16030,5241,2023-03-26,13,10
16031,396,2023-04-14,50,2
16032,6048,2023-06-24,1,13
16033,2470,2023-05-18,40,13
16034,1592,2023-05-04,30,7
16035,3152,2023-04-14,53,8
16036,8044,2023-06-12,7,13
16037,1405,2023-04-17,7,1
16038,5006,2023-03-28,16,10
16039,8632,2023-01-24,47,13
16040,6470,2023-06-15,17,1
16041,4393,2023-06-27,12,5
16042,6195,2023-05-06,35,4
16043,6612,2023-05-04,15,6
16044,9667,2023-06-16,22,11
16045,524,2023-05-19,44,12
16046,8289,2023-06-18,46,2
16047,9837,2023-06-25,53,4
16048,6913,2023-05-21,28,11
16049,2707,2023-04-19,27,6
16050,9922,2023-06-23,32,13
16051,8634,2023-04-13,54,9
16052,4439,2023-06-01,52,6
16053,2632,2023-05-08,56,7
16054,4222,2023-06-27,37,14
16055,1284,2023-06-18,26,8
16056,4635,2023-05-27,6,13
16057,1562,2023-01-19,51,4
16058,7784,2023-06-22,52,9
16059,2925,2023-06-26,12,9
16060,2761,2023-06-01,47,3
16061,9463,2023-06-28,33,13
16062,7285,2023-03-06,27,6
16063,2430,2023-03-28,30,2
16064,1962,2023-01-31,9,2
16065,8434,2023-06-26,7,4
16066,7954,2023-03-30,57,10
16067,3409,2023-06-11,29,5
16068,4086,2023-04-16,22,10
16069,3733,2023-05-22,49,1
16070,5059,2023-06-19,34,4
16071,5950,2023-06-23,9,13
16072,9627,2023-02-18,36,11
16073,96,2023-05-16,9,9
16074,106,2023-06-05,58,1
16075,4317,2023-06-23,59,11
16076,5295,2023-06-07,5,7
16077,6621,2023-06-23,42,1
16078,2953,2023-06-28,55,6
16079,1403,2023-03-27,52,8
16080,396,2023-03-24,28,2
16081,8720,2023-05-27,9,1
16082,3128,2023-06-25,9,11
16083,4583,2023-05-14,33,1
16084,3529,2023-03-24,55,4
16085,5742,2023-05-09,41,1
16086,7146,2023-06-19,38,4
16087,5694,2023-05-29,39,9
16088,8263,2023-05-22,5,11
16089,6662,2023-04-25,49,1
16090,5119,2023-06-25,38,2
16091,1811,2023-06-17,11,5
16092,5711,2023-06-18,37,2
16093,1976,2023-05-27,8,6
16094,5258,2023-05-18,29,6
16095,2753,2023-05-10,11,5
16096,2464,2023-06-01,46,13
16097,2192,2023-05-15,45,6
16098,8070,2023-05-27,48,2
16099,2878,2023-04-15,29,7
16100,4842,2023-03-06,37,9
16101,2370,2023-06-12,46,3
16102,3731,2023-05-17,13,12
16103,772,2023-05-31,31,1
16104,7545,2023-03-17,46,2
16105,6121,2023-05-25,49,2
16106,5675,2023-05-23,49,14
16107,3026,2023-05-27,2,2
16108,6902,2023-06-01,7,7
16109,6037,2023-05-31,58,12
16110,1639,2023-02-18,51,11
16111,9769,2023-04-22,42,11
16112,7301,2023-05-13,25,9
16113,7173,2023-06-14,59,6
16114,2123,2023-06-23,49,12
16115,4070,2023-06-16,13,9
16116,8112,2023-04-26,28,12
16117,8654,2023-04-10,22,3
16118,9766,2023-04-26,24,3
16119,9914,2023-06-25,50,5
16120,3854,2023-06-07,1,6
16121,7902,2023-05-28,49,13
16122,6593,2023-06-29,46,11
16123,7513,2023-04-30,43,1
16124,4621,2023-06-28,31,1
16125,2744,2023-06-25,36,1
16126,68,2023-04-22,32,2
16127,4795,2023-06-03,18,13
16128,6383,2023-06-25,26,1
16129,6239,2023-05-26,24,3
16130,7698,2023-04-29,18,7
16131,977,2023-06-23,56,9
16132,3275,2023-05-24,39,11
16133,8195,2023-06-22,2,11
16134,3279,2023-05-17,25,4
16135,569,2023-06-10,13,9
16136,6022,2023-06-18,59,14
16137,1349,2023-06-14,16,4
16138,6943,2023-06-09,50,3
16139,3594,2023-04-24,59,11
16140,3,2023-04-13,12,9
16141,7004,2023-06-20,30,4
16142,5580,2023-03-11,46,12
16143,3422,2023-06-28,23,7
16144,787,2023-06-08,26,11
16145,917,2023-06-13,2,8
16146,9425,2023-04-09,4,8
16147,1779,2023-06-29,42,2
16148,331,2023-04-29,58,3
16149,541,2023-03-07,8,13
16150,8681,2023-06-06,28,9
16151,4494,2023-03-19,56,14
16152,6928,2023-06-11,52,4
16153,3683,2023-04-18,9,1
16154,1680,2023-04-28,47,11
16155,5533,2023-06-26,35,4
16156,8661,2023-06-10,7,14
16157,841,2023-04-06,58,2
16158,3450,2023-04-09,44,6
16159,5087,2023-03-28,36,12
16160,4157,2023-05-06,37,11
16161,933,2023-06-27,43,8
16162,2833,2023-05-01,53,8
16163,3643,2023-06-18,34,3
16164,9816,2023-06-20,16,9
16165,3951,2023-03-02,24,14
16166,7942,2023-06-28,20,7
16167,800,2023-05-13,7,14
16168,7455,2023-05-20,50,14
16169,886,2023-04-15,6,3
16170,3081,2023-06-25,46,10
16171,7683,2023-04-24,1,1
16172,4734,2023-05-18,27,7
16173,2631,2023-02-27,34,10
16174,3482,2023-05-23,46,5
16175,9101,2023-06-17,27,6
16176,9890,2023-02-27,16,9
16177,299,2023-06-10,44,4
16178,3745,2023-06-25,39,12
16179,9892,2023-02-07,14,3
16180,3274,2023-05-24,58,2
16181,1860,2023-05-09,17,7
16182,999,2023-06-29,22,11
16183,8037,2023-03-03,5,5
16184,5349,2023-06-29,25,9
16185,5933,2023-06-04,49,10
16186,8550,2023-02-06,19,4
16187,7776,2023-04-30,50,13
16188,9944,2023-03-07,42,14
16189,9136,2023-06-23,52,10
16190,41,2023-03-14,6,7
16191,934,2023-05-04,6,10
16192,7492,2023-04-25,25,9
16193,4073,2023-06-01,21,8
16194,1227,2023-02-16,37,4
16195,1291,2023-05-06,34,6
16196,6928,2023-06-03,5,5
16197,9697,2023-04-27,20,14
16198,9031,2023-06-29,22,10
16199,8705,2023-04-20,46,14
16200,2503,2023-06-03,6,14
16201,3076,2023-06-29,8,10
16202,6738,2023-06-28,29,8
16203,4341,2023-06-17,54,5
16204,2597,2023-05-30,24,3
16205,1422,2023-06-24,23,1
16206,1817,2023-06-29,1,11
16207,1874,2023-06-05,20,8
16208,3974,2023-04-25,11,10
16209,7807,2023-06-14,14,6
16210,8107,2023-04-01,57,6
16211,5162,2023-05-21,39,8
16212,3853,2023-06-28,56,12
16213,2704,2023-06-07,29,3
16214,554,2023-04-17,12,10
16215,9921,2023-06-26,24,5
16216,2693,2023-02-27,55,11
16217,5152,2023-04-15,8,9
16218,2346,2023-06-21,50,13
16219,382,2023-03-25,35,11
16220,608,2023-06-29,33,6
16221,9495,2023-06-17,41,13
16222,2278,2023-06-05,36,2
16223,8132,2023-06-11,59,9
16224,1350,2023-05-24,43,11
16225,4827,2023-06-28,41,14
16226,6125,2023-05-20,53,5
16227,5395,2023-05-02,2,14
16228,5548,2023-06-26,11,3
16229,6647,2023-06-07,47,6
16230,1830,2023-05-28,46,7
16231,2988,2023-04-30,40,9
16232,4486,2023-01-27,19,11
16233,4064,2023-06-28,37,6
16234,9712,2023-02-10,55,8
16235,3664,2023-03-11,10,14
16236,3838,2023-04-29,10,7
16237,2465,2023-06-01,41,2
16238,3840,2023-06-15,31,12
16239,578,2023-03-18,38,8
16240,2043,2023-06-16,39,7
16241,2923,2023-06-12,8,6
16242,8803,2023-06-12,30,3
16243,3356,2023-05-30,46,13
16244,171,2023-06-12,46,2
16245,8720,2023-06-27,19,14
16246,9305,2023-05-13,5,13
16247,4455,2023-05-07,22,5
16248,9433,2023-06-18,19,11
16249,3709,2023-02-27,30,10
16250,4469,2023-05-27,35,13
16251,8679,2023-05-29,6,10
16252,5485,2023-05-21,18,1
16253,8598,2023-04-11,36,11
16254,7214,2023-05-16,34,12
16255,3360,2023-05-06,33,10
16256,8919,2023-05-03,38,1
16257,339,2023-04-08,5,4
16258,9114,2023-02-26,4,13
16259,4188,2023-06-17,20,3
16260,7106,2023-06-20,56,13
16261,5713,2023-05-11,12,13
16262,6845,2023-04-04,14,1
16263,686,2023-05-28,45,2
16264,9757,2023-05-05,29,13
16265,3826,2023-06-16,6,12
16266,2703,2023-05-04,42,2
16267,3772,2023-05-28,17,12
16268,2258,2023-06-14,16,5
16269,7324,2023-06-29,31,5
16270,6313,2023-05-18,53,1
16271,1839,2023-03-10,21,12
16272,9516,2023-06-10,44,14
16273,2682,2023-02-27,22,12
16274,4971,2023-06-27,13,8
16275,20,2023-06-26,27,1
16276,4329,2023-05-11,7,5
16277,793,2023-06-09,55,11
16278,7223,2023-06-28,24,14
16279,3290,2023-05-21,20,7
16280,2475,2023-03-08,28,3
16281,1973,2023-06-27,52,6
16282,4821,2023-06-26,41,8
16283,1714,2023-05-06,10,5
16284,909,2023-06-11,17,10
16285,1201,2023-06-13,18,11
16286,3553,2023-06-28,55,8
16287,7292,2023-06-27,55,14
16288,2908,2023-06-20,22,2
16289,2679,2023-06-23,38,7
16290,4302,2023-04-28,17,5
16291,2644,2023-02-15,54,13
16292,8036,2023-04-05,58,14
16293,4116,2023-05-25,59,4
16294,2120,2023-02-18,2,4
16295,7763,2023-05-26,23,10
16296,3361,2023-03-05,32,9
16297,8435,2023-04-19,13,11
16298,430,2023-01-30,2,14
16299,6431,2023-06-28,43,7
16300,248,2023-04-17,43,13
16301,4883,2023-04-15,59,6
16302,8510,2023-05-11,48,6
16303,5036,2023-06-15,1,8
16304,717,2023-05-02,22,11
16305,6822,2023-05-26,38,3
16306,5937,2023-06-19,59,4
16307,3339,2023-05-11,6,14
16308,283,2023-06-14,6,5
16309,5056,2023-06-14,37,5
16310,9409,2023-05-15,10,11
16311,2575,2023-06-29,21,13
16312,3329,2023-06-15,58,1
16313,7699,2023-06-16,8,9
16314,5304,2023-06-28,43,5
16315,1826,2023-05-02,10,7
16316,3648,2023-03-03,1,12
16317,7946,2023-05-03,49,8
16318,6332,2023-06-29,15,3
16319,5799,2023-06-26,5,10
16320,5869,2023-06-05,32,12
16321,1090,2023-06-11,19,7
16322,288,2023-05-12,4,7
16323,9267,2023-06-02,46,9
16324,5689,2023-04-30,57,13
16325,2132,2023-02-16,35,9
16326,5308,2023-06-14,28,5
16327,2231,2023-06-29,37,8
16328,9990,2023-03-18,9,9
16329,2385,2023-06-11,27,14
16330,4214,2023-06-24,52,4
16331,4447,2023-06-17,4,8
16332,210,2023-03-10,28,14
16333,5353,2023-06-10,33,2
16334,4220,2023-02-10,13,5
