event_id,user_id,event_type,event_date
9587,3436,visit,2023-04-10
9588,7279,visit,2023-03-03
9589,6228,signup,2023-01-24
9590,4768,visit,2023-05-08
9591,8712,visit,2023-06-03
9592,1746,signup,2023-01-17
9593,9054,add_to_cart,2023-06-22
9594,1425,add_to_cart,2023-02-02
9595,5260,visit,2023-01-15
9596,5708,signup,2023-03-06
9597,65,signup,2023-06-04
9598,6313,purchase,2023-02-24
9599,4826,signup,2023-01-23
9600,2652,visit,2023-06-21
9601,9120,visit,2023-02-04
9602,6973,signup,2023-04-27
9603,8698,visit,2023-03-12
9604,6562,visit,2023-01-30
9605,1086,visit,2023-04-12
9606,2178,signup,2023-03-17
9607,8088,signup,2023-05-17
9608,4650,purchase,2023-05-01
9609,2182,signup,2023-04-21
9610,3787,signup,2023-01-29
9611,6256,visit,2023-01-26
9612,4951,signup,2023-01-30
9613,2389,visit,2023-06-25
9614,8153,add_to_cart,2023-01-11
9615,5366,visit,2023-06-29
9616,1650,signup,2023-06-16
9617,153,signup,2023-03-09
9618,709,visit,2023-01-15
9619,5356,visit,2023-05-08
9620,3329,visit,2023-01-11
9621,2269,signup,2023-04-02
9622,652,add_to_cart,2023-03-16
9623,4935,add_to_cart,2023-01-20
9624,8274,visit,2023-04-19
9625,7250,add_to_cart,2023-03-18
9626,8803,visit,2023-02-01
9627,1542,visit,2023-05-12
9628,7097,visit,2023-01-11
9629,5568,visit,2023-02-05
9630,9354,visit,2023-06-17
9631,7008,visit,2023-06-02
9632,1237,visit,2023-04-01
9633,5313,signup,2023-02-04
9634,1586,add_to_cart,2023-06-02
9635,8388,visit,2023-05-19
9636,6949,add_to_cart,2023-03-11
9637,3803,add_to_cart,2023-05-02
9638,1567,signup,2023-04-20
9639,9274,visit,2023-01-28
9640,1666,visit,2023-03-07
9641,9961,signup,2023-03-29
9642,7736,signup,2023-02-17
9643,3631,visit,2023-01-09
9644,6114,visit,2023-05-21
9645,570,visit,2023-01-27
9646,804,visit,2023-04-12
9647,748,add_to_cart,2023-03-28
9648,7132,visit,2023-05-17
9649,4419,signup,2023-02-22
9650,8419,add_to_cart,2023-01-08
9651,9297,visit,2023-02-14
9652,7340,visit,2023-02-13
9653,8143,signup,2023-02-21
9654,2572,visit,2023-06-06
9655,4850,visit,2023-05-17
9656,8986,visit,2023-01-04
9657,4396,signup,2023-04-27
9658,7982,visit,2023-05-08
9659,1156,purchase,2023-02-22
9660,8570,add_to_cart,2023-06-17
9661,4981,visit,2023-06-29
9662,121,purchase,2023-01-01
9663,5543,visit,2023-04-06
9664,5946,purchase,2023-05-16
9665,7973,visit,2023-01-20
9666,6519,signup,2023-03-25
9667,9711,visit,2023-05-20
9668,5128,signup,2023-06-27
9669,6233,visit,2023-03-29
9670,2770,visit,2023-03-05
9671,740,visit,2023-01-07
9672,7119,signup,2023-02-04
9673,2802,visit,2023-06-28
9674,8365,signup,2023-02-21
9675,6136,add_to_cart,2023-02-17
9676,1445,purchase,2023-03-21
9677,6449,add_to_cart,2023-06-26
9678,6145,add_to_cart,2023-06-16
9679,9822,visit,2023-02-19
9680,4812,purchase,2023-04-22
9681,7620,visit,2023-04-02
9682,1602,signup,2023-03-22
9683,151,visit,2023-05-04
9684,4742,visit,2023-05-26
9685,1388,visit,2023-05-23
9686,9311,visit,2023-04-16
9687,2175,signup,2023-05-25
9688,9526,visit,2023-04-04
9689,4704,signup,2023-03-09
9690,3609,signup,2023-03-03
9691,4680,add_to_cart,2023-02-12
9692,5810,signup,2023-04-13
9693,2392,add_to_cart,2023-03-08
9694,9054,visit,2023-06-11
9695,3017,visit,2023-06-08
9696,9743,add_to_cart,2023-04-07
9697,8111,add_to_cart,2023-06-03
9698,4644,signup,2023-04-13
9699,1193,add_to_cart,2023-03-29
9700,2674,visit,2023-03-11
9701,7017,signup,2023-05-11
9702,6154,visit,2023-03-21
9703,332,visit,2023-06-20
9704,9062,visit,2023-02-17
9705,6789,signup,2023-05-26
9706,7641,visit,2023-06-14
9707,3373,signup,2023-06-21
9708,6162,signup,2023-01-31
9709,4364,visit,2023-06-23
9710,9775,visit,2023-05-12
9711,4518,purchase,2023-05-02
9712,128,signup,2023-05-12
9713,7512,signup,2023-05-14
9714,5586,visit,2023-06-27
9715,178,signup,2023-02-23
9716,3821,visit,2023-06-09
9717,4206,visit,2023-01-09
9718,9953,signup,2023-01-26
9719,1883,signup,2023-01-01
9720,234,visit,2023-03-25
9721,1895,signup,2023-05-17
9722,8982,visit,2023-01-08
9723,7847,add_to_cart,2023-02-20
9724,458,signup,2023-05-19
9725,6759,visit,2023-05-02
9726,6432,visit,2023-04-01
9727,2559,purchase,2023-04-07
9728,1393,signup,2023-02-25
9729,122,add_to_cart,2023-01-16
9730,9564,signup,2023-06-14
9731,1346,add_to_cart,2023-03-02
9732,3066,purchase,2023-04-16
9733,4343,add_to_cart,2023-06-15
9734,4993,add_to_cart,2023-05-07
9735,7180,add_to_cart,2023-05-06
9736,5295,visit,2023-06-26
9737,7613,signup,2023-05-18
9738,1302,signup,2023-02-10
9739,1644,add_to_cart,2023-02-27
9740,3177,signup,2023-01-18
9741,3711,visit,2023-01-15
9742,9704,signup,2023-01-28
9743,3384,signup,2023-05-31
9744,8175,signup,2023-05-04
9745,3531,add_to_cart,2023-02-09
9746,9331,add_to_cart,2023-03-18
9747,1218,signup,2023-05-30
9748,6363,visit,2023-06-11
9749,3321,signup,2023-04-29
9750,9220,visit,2023-01-19
9751,1205,signup,2023-03-11
9752,4163,visit,2023-01-14
9753,8584,add_to_cart,2023-05-24
9754,4538,purchase,2023-04-26
9755,3638,signup,2023-02-14
9756,579,signup,2023-03-21
9757,8691,signup,2023-04-29
9758,342,signup,2023-01-13
9759,2585,signup,2023-03-10
9760,7875,signup,2023-03-28
9761,6037,signup,2023-06-27
9762,4850,visit,2023-01-28
9763,3801,visit,2023-06-03
9764,6513,visit,2023-04-19
9765,4040,add_to_cart,2023-02-13
9766,1225,add_to_cart,2023-02-13
9767,1468,visit,2023-01-03
9768,1781,add_to_cart,2023-06-01
9769,3387,add_to_cart,2023-06-08
9770,3843,purchase,2023-05-26
9771,2065,visit,2023-03-01
9772,7527,signup,2023-01-11
9773,3077,visit,2023-05-07
9774,5043,visit,2023-01-26
9775,5330,add_to_cart,2023-06-13
9776,2316,signup,2023-03-18
9777,6122,purchase,2023-03-20
9778,7921,add_to_cart,2023-04-09
9779,3792,signup,2023-06-25
9780,77,signup,2023-03-17
9781,5418,signup,2023-05-09
9782,6169,visit,2023-04-09
9783,393,add_to_cart,2023-05-12
9784,6948,add_to_cart,2023-06-27
9785,8168,signup,2023-04-25
9786,2573,add_to_cart,2023-02-24
9787,3687,signup,2023-01-29
9788,3485,visit,2023-04-28
9789,5838,visit,2023-06-27
9790,3118,visit,2023-02-24
9791,9122,visit,2023-05-15
9792,6750,signup,2023-03-01
9793,3973,visit,2023-03-23
9794,9603,add_to_cart,2023-03-10
9795,7068,purchase,2023-04-28
9796,9344,add_to_cart,2023-05-11
9797,1271,visit,2023-04-03
9798,5027,add_to_cart,2023-06-01
9799,8014,visit,2023-04-18
9800,1303,signup,2023-03-08
9801,8467,visit,2023-06-01
9802,2773,visit,2023-06-08
9803,5437,signup,2023-02-21
9804,1235,visit,2023-04-16
9805,3315,signup,2023-05-04
9806,391,visit,2023-02-15
9807,8769,add_to_cart,2023-05-02
9808,3088,purchase,2023-03-06
9809,9141,add_to_cart,2023-04-06
9810,5564,visit,2023-04-21
9811,2251,visit,2023-03-25
9812,9720,add_to_cart,2023-04-10
9813,7067,add_to_cart,2023-02-26
9814,351,purchase,2023-04-16
9815,4128,add_to_cart,2023-02-16
9816,5700,visit,2023-04-27
9817,9196,visit,2023-02-03
9818,6871,visit,2023-06-04
9819,8692,add_to_cart,2023-04-16
9820,6162,add_to_cart,2023-02-17
9821,763,purchase,2023-05-06
9822,6872,add_to_cart,2023-01-15
9823,7624,visit,2023-05-18
9824,3636,visit,2023-01-11
9825,5465,visit,2023-05-13
9826,6437,add_to_cart,2023-05-31
9827,7633,add_to_cart,2023-06-23
9828,8409,visit,2023-02-07
9829,5066,purchase,2023-03-15
9830,565,add_to_cart,2023-06-26
9831,319,visit,2023-02-04
9832,4519,visit,2023-01-15
9833,3229,visit,2023-03-07
9834,2876,visit,2023-03-31
9835,2025,visit,2023-03-02
9836,8378,visit,2023-02-11
9837,6281,add_to_cart,2023-01-11
9838,7072,visit,2023-03-04
9839,8772,visit,2023-05-16
9840,9465,visit,2023-05-16
9841,1656,add_to_cart,2023-06-11
9842,8634,visit,2023-01-09
9843,153,purchase,2023-01-05
9844,5333,signup,2023-02-20
9845,7247,visit,2023-05-13
9846,5810,signup,2023-02-21
9847,8977,visit,2023-05-18
9848,6864,visit,2023-06-08
9849,4696,visit,2023-01-09
9850,8267,purchase,2023-01-24
9851,4891,purchase,2023-02-20
9852,7501,signup,2023-03-14
9853,400,visit,2023-05-18
9854,5530,signup,2023-05-14
9855,2620,add_to_cart,2023-01-17
9856,8198,add_to_cart,2023-05-17
9857,220,visit,2023-02-23
9858,957,purchase,2023-04-24
9859,6118,visit,2023-06-15
9860,39,signup,2023-01-02
9861,1789,visit,2023-02-04
9862,5142,visit,2023-02-14
9863,8259,signup,2023-01-13
9864,8345,add_to_cart,2023-05-17
9865,5077,purchase,2023-01-08
9866,4604,signup,2023-01-29
9867,5254,signup,2023-04-07
9868,7208,visit,2023-04-15
9869,9041,signup,2023-01-25
9870,6626,visit,2023-03-02
9871,5228,signup,2023-03-07
9872,8737,add_to_cart,2023-04-13
9873,3381,signup,2023-02-18
9874,7384,visit,2023-03-29
9875,6730,signup,2023-05-17
9876,1796,visit,2023-01-17
9877,3992,visit,2023-05-22
9878,688,signup,2023-06-24
9879,8988,signup,2023-01-19
9880,567,visit,2023-01-09
9881,3068,visit,2023-03-09
9882,7582,signup,2023-01-18
9883,8221,visit,2023-06-04
9884,4574,visit,2023-01-20
9885,4543,signup,2023-05-15
9886,6838,visit,2023-04-15
9887,5663,visit,2023-06-29
9888,9724,visit,2023-02-10
9889,2059,add_to_cart,2023-05-29
9890,1653,add_to_cart,2023-06-03
9891,6819,visit,2023-06-18
9892,1049,visit,2023-06-02
9893,2971,add_to_cart,2023-04-29
9894,2231,visit,2023-02-24
9895,2659,purchase,2023-05-14
9896,8029,add_to_cart,2023-03-06
9897,1909,add_to_cart,2023-05-27
9898,3967,signup,2023-06-13
9899,7030,signup,2023-03-01
9900,8861,visit,2023-02-18
9901,9590,signup,2023-02-21
9902,330,purchase,2023-05-17
9903,3056,add_to_cart,2023-06-15
9904,1556,visit,2023-03-21
9905,4532,signup,2023-03-07
9906,8692,signup,2023-04-20
9907,9714,visit,2023-01-29
9908,8151,add_to_cart,2023-05-27
9909,1414,visit,2023-03-31
9910,4492,signup,2023-03-12
9911,7154,signup,2023-06-19
9912,8460,visit,2023-04-01
9913,2043,visit,2023-02-04
9914,2703,visit,2023-04-22
9915,9152,visit,2023-06-09
9916,646,purchase,2023-06-18
9917,7864,add_to_cart,2023-01-19
9918,5263,signup,2023-06-03
9919,1257,add_to_cart,2023-04-23
9920,213,visit,2023-03-15
9921,5920,visit,2023-05-26
9922,119,visit,2023-03-21
9923,6105,signup,2023-05-16
9924,5207,add_to_cart,2023-01-17
9925,7824,purchase,2023-06-23
9926,8889,visit,2023-01-27
9927,6573,signup,2023-03-19
9928,6643,visit,2023-01-16
9929,7492,visit,2023-02-15
9930,1719,visit,2023-05-08
9931,9022,add_to_cart,2023-01-08
9932,8415,signup,2023-02-04
9933,4574,signup,2023-06-21
9934,8260,visit,2023-05-01
9935,3969,visit,2023-01-05
9936,7393,visit,2023-05-12
9937,1190,visit,2023-02-06
9938,9191,signup,2023-02-13
9939,3580,visit,2023-01-03
9940,441,signup,2023-03-02
9941,7156,visit,2023-05-31
9942,3260,add_to_cart,2023-04-24
9943,3321,visit,2023-06-12
9944,8657,signup,2023-03-18
9945,937,visit,2023-06-11
9946,4599,visit,2023-06-26
9947,9706,visit,2023-05-13
9948,3290,signup,2023-05-02
9949,2489,visit,2023-05-06
9950,7749,add_to_cart,2023-05-16
9951,7847,signup,2023-05-02
9952,1166,add_to_cart,2023-03-20
9953,1962,purchase,2023-05-25
9954,3369,signup,2023-01-15
9955,2994,signup,2023-02-07
9956,5351,add_to_cart,2023-04-18
9957,8768,visit,2023-04-01
9958,7692,visit,2023-03-06
9959,3825,add_to_cart,2023-05-02
9960,5010,visit,2023-03-29
9961,8800,visit,2023-02-03
9962,8593,add_to_cart,2023-04-13
9963,1019,add_to_cart,2023-03-23
9964,1942,visit,2023-04-26
9965,7097,signup,2023-05-15
9966,8075,visit,2023-06-24
9967,1403,visit,2023-06-11
9968,8491,visit,2023-01-18
9969,26,visit,2023-04-23
9970,6267,signup,2023-05-15
9971,2284,add_to_cart,2023-01-30
9972,5677,purchase,2023-06-25
9973,4704,signup,2023-05-26
9974,3238,add_to_cart,2023-04-04
9975,9093,visit,2023-05-21
9976,9712,add_to_cart,2023-02-27
9977,8334,visit,2023-01-02
9978,6039,visit,2023-03-16
9979,5045,signup,2023-03-27
9980,9670,signup,2023-06-24
9981,42,signup,2023-04-01
9982,5638,add_to_cart,2023-06-24
9983,7682,signup,2023-04-16
9984,5795,purchase,2023-02-10
9985,5660,visit,2023-06-15
9986,4681,visit,2023-03-24
9987,3666,visit,2023-06-07
9988,5202,signup,2023-03-01
9989,7063,signup,2023-04-01
9990,1011,signup,2023-02-18
9991,7231,add_to_cart,2023-03-26
9992,6346,signup,2023-03-06
9993,9429,signup,2023-04-08
9994,6674,visit,2023-04-14
9995,9737,visit,2023-04-17
9996,4411,signup,2023-03-10
9997,4066,signup,2023-03-22
9998,9736,signup,2023-06-28
9999,9990,visit,2023-02-18
10000,7809,add_to_cart,2023-04-14
10001,4128,purchase,2023-05-09
10002,2259,visit,2023-04-21
10003,2546,purchase,2023-04-20
10004,9174,signup,2023-05-07
10005,3834,signup,2023-01-11
10006,6265,visit,2023-01-30
10007,6994,visit,2023-01-02
10008,5483,visit,2023-06-03
10009,4519,signup,2023-05-12
10010,5872,purchase,2023-05-26
10011,4276,add_to_cart,2023-04-09
10012,1125,visit,2023-03-12
10013,9801,signup,2023-02-27
10014,592,signup,2023-04-02
10015,8506,add_to_cart,2023-04-13
10016,16,add_to_cart,2023-03-27
10017,4141,purchase,2023-02-11
10018,770,visit,2023-05-21
10019,103,signup,2023-04-08
10020,8479,visit,2023-06-29
10021,2167,signup,2023-02-20
10022,593,purchase,2023-06-16
10023,450,add_to_cart,2023-02-17
10024,7218,visit,2023-01-12
10025,5501,signup,2023-01-13
10026,8534,signup,2023-06-10
10027,1290,add_to_cart,2023-01-13
10028,3624,visit,2023-05-02
10029,2159,add_to_cart,2023-04-13
10030,7033,add_to_cart,2023-04-28
10031,6309,add_to_cart,2023-04-10
10032,4190,visit,2023-04-17
10033,5573,visit,2023-06-13
10034,6079,visit,2023-02-03
10035,1663,add_to_cart,2023-06-16
10036,3267,visit,2023-03-09
10037,9928,visit,2023-01-03
10038,3644,signup,2023-04-23
10039,6416,signup,2023-04-07
10040,6259,signup,2023-06-01
10041,7765,signup,2023-05-13
10042,5600,visit,2023-01-15
10043,2510,signup,2023-01-14
10044,1138,signup,2023-05-02
10045,4354,visit,2023-03-15
10046,4524,signup,2023-03-22
10047,888,signup,2023-01-04
10048,9213,add_to_cart,2023-02-23
10049,730,add_to_cart,2023-04-29
10050,3764,add_to_cart,2023-04-02
10051,3848,add_to_cart,2023-03-07
10052,236,visit,2023-04-09
10053,328,purchase,2023-01-25
10054,7064,visit,2023-05-13
10055,257,add_to_cart,2023-04-14
10056,624,add_to_cart,2023-01-06
10057,1500,signup,2023-05-21
10058,7846,signup,2023-01-23
10059,4424,purchase,2023-03-05
10060,9084,add_to_cart,2023-04-20
10061,9510,signup,2023-06-29
10062,8939,add_to_cart,2023-01-29
10063,2782,visit,2023-01-23
10064,4556,visit,2023-01-24
10065,3274,signup,2023-05-18
10066,9359,signup,2023-04-16
10067,4999,signup,2023-01-03
10068,4900,visit,2023-03-22
10069,817,signup,2023-03-27
10070,3109,signup,2023-06-13
10071,9242,purchase,2023-03-14
10072,2669,signup,2023-01-09
10073,4929,signup,2023-04-07
10074,7653,add_to_cart,2023-01-02
10075,419,visit,2023-03-10
10076,2654,visit,2023-01-07
10077,4596,visit,2023-02-26
10078,5637,visit,2023-04-14
10079,2316,signup,2023-01-27
10080,1676,add_to_cart,2023-02-09
10081,8147,visit,2023-05-03
10082,5897,signup,2023-04-05
10083,6451,signup,2023-01-05
10084,7951,add_to_cart,2023-01-20
10085,7142,add_to_cart,2023-04-23
10086,991,signup,2023-04-07
10087,2631,signup,2023-03-19
10088,8301,purchase,2023-05-27
10089,8784,visit,2023-02-09
10090,8821,purchase,2023-06-19
10091,4362,signup,2023-05-04
10092,5251,signup,2023-02-06
10093,3529,add_to_cart,2023-06-11
10094,6874,signup,2023-04-21
10095,9464,visit,2023-06-03
10096,265,add_to_cart,2023-01-28
10097,3369,signup,2023-04-07
10098,976,add_to_cart,2023-01-26
10099,8271,visit,2023-04-23
10100,6500,signup,2023-04-06
10101,8404,visit,2023-05-10
10102,8518,visit,2023-04-21
10103,7638,signup,2023-03-22
10104,2281,visit,2023-01-27
10105,4638,add_to_cart,2023-02-25
10106,6417,visit,2023-03-21
10107,1628,visit,2023-01-21
10108,9561,signup,2023-03-19
10109,4173,signup,2023-06-27
10110,9884,add_to_cart,2023-03-27
10111,8611,purchase,2023-01-15
10112,8206,visit,2023-02-06
10113,5062,purchase,2023-01-22
10114,6231,signup,2023-01-23
10115,402,signup,2023-04-19
10116,5107,signup,2023-05-04
10117,1395,visit,2023-05-16
10118,8445,visit,2023-04-21
10119,8258,visit,2023-01-06
10120,6856,signup,2023-03-13
10121,8818,add_to_cart,2023-05-05
10122,172,signup,2023-05-04
10123,1343,add_to_cart,2023-06-08
10124,9743,signup,2023-01-20
10125,8091,signup,2023-05-13
10126,319,signup,2023-02-19
10127,5773,add_to_cart,2023-02-09
10128,1615,visit,2023-05-30
10129,8233,add_to_cart,2023-04-04
10130,2209,visit,2023-02-27
10131,7321,purchase,2023-05-19
10132,7852,visit,2023-01-20
10133,3548,visit,2023-02-12
10134,9377,visit,2023-01-18
10135,1604,add_to_cart,2023-02-07
10136,2360,add_to_cart,2023-03-08
10137,488,add_to_cart,2023-06-08
10138,366,signup,2023-04-12
10139,1378,visit,2023-03-16
10140,6569,visit,2023-06-22
10141,3288,visit,2023-03-07
10142,4405,signup,2023-04-10
10143,1555,visit,2023-03-21
10144,6389,signup,2023-06-15
10145,226,signup,2023-05-02
10146,9063,add_to_cart,2023-06-17
10147,2528,add_to_cart,2023-03-17
10148,780,visit,2023-03-24
10149,5559,purchase,2023-03-06
10150,6556,add_to_cart,2023-06-04
10151,6427,add_to_cart,2023-02-16
10152,1940,add_to_cart,2023-05-28
10153,8805,signup,2023-01-21
10154,1498,visit,2023-05-11
10155,494,signup,2023-02-07
10156,3060,visit,2023-01-07
10157,2158,add_to_cart,2023-06-28
10158,9572,signup,2023-04-30
10159,8721,signup,2023-05-02
10160,524,signup,2023-05-13
10161,973,add_to_cart,2023-02-14
10162,2317,visit,2023-05-21
10163,229,purchase,2023-01-25
10164,7535,visit,2023-01-31
10165,6991,visit,2023-04-15
10166,7286,visit,2023-03-22
10167,3879,signup,2023-03-21
10168,2269,visit,2023-01-16
10169,2911,visit,2023-04-05
10170,1413,signup,2023-01-14
10171,9119,visit,2023-06-25
10172,4555,add_to_cart,2023-04-09
10173,9875,signup,2023-01-09
10174,2217,signup,2023-01-05
10175,5275,signup,2023-03-01
10176,8122,visit,2023-05-16
10177,2634,add_to_cart,2023-01-01
10178,1701,purchase,2023-01-26
10179,1367,add_to_cart,2023-04-02
10180,5958,add_to_cart,2023-02-14
10181,1829,add_to_cart,2023-01-22
10182,2775,visit,2023-06-17
10183,3307,visit,2023-05-05
10184,9630,signup,2023-06-11
10185,1427,visit,2023-02-16
10186,2654,signup,2023-02-11
10187,9061,add_to_cart,2023-05-17
10188,6472,visit,2023-06-06
10189,4547,add_to_cart,2023-01-31
10190,7920,visit,2023-02-17
10191,1714,signup,2023-01-10
10192,9222,purchase,2023-03-01
10193,5656,visit,2023-06-10
10194,7037,add_to_cart,2023-05-06
10195,9314,signup,2023-02-27
10196,2015,signup,2023-03-09
10197,5405,purchase,2023-03-07
10198,2268,signup,2023-04-27
10199,5550,visit,2023-06-25
10200,9598,signup,2023-06-16
10201,4928,add_to_cart,2023-06-15
10202,316,purchase,2023-03-20
10203,6955,visit,2023-04-12
10204,9463,add_to_cart,2023-01-19
10205,1405,add_to_cart,2023-03-28
10206,2933,visit,2023-04-22
10207,1813,add_to_cart,2023-06-13
10208,251,visit,2023-05-21
10209,6650,visit,2023-06-18
10210,9995,visit,2023-03-07
10211,2177,visit,2023-01-16
10212,3499,signup,2023-03-15
10213,6507,visit,2023-03-04
10214,4142,visit,2023-06-26
10215,7155,add_to_cart,2023-05-19
10216,6890,add_to_cart,2023-06-17
10217,4689,visit,2023-05-29
10218,6202,visit,2023-04-09
10219,4535,purchase,2023-06-15
10220,6140,signup,2023-04-10
10221,9586,add_to_cart,2023-04-19
10222,6268,add_to_cart,2023-01-04
10223,5882,add_to_cart,2023-02-12
10224,3675,add_to_cart,2023-05-23
10225,6853,visit,2023-04-16
10226,7519,signup,2023-03-19
10227,2420,signup,2023-05-18
10228,9962,signup,2023-02-04
10229,2775,visit,2023-01-17
10230,7951,visit,2023-03-31
10231,3566,signup,2023-01-28
10232,5937,signup,2023-06-29
10233,9012,add_to_cart,2023-06-14
10234,3086,visit,2023-04-20
10235,9849,purchase,2023-02-22
10236,2608,visit,2023-06-05
10237,4969,add_to_cart,2023-03-18
10238,8594,signup,2023-02-01
10239,534,visit,2023-03-07
10240,8464,visit,2023-03-02
10241,8762,visit,2023-04-19
10242,5463,signup,2023-06-06
10243,7604,signup,2023-03-09
10244,7259,signup,2023-05-10
10245,7498,visit,2023-05-03
10246,1647,visit,2023-01-26
10247,9481,add_to_cart,2023-04-04
10248,3094,visit,2023-06-03
10249,4525,visit,2023-06-22
10250,8237,add_to_cart,2023-03-19
10251,691,signup,2023-02-07
10252,6351,visit,2023-03-07
10253,3338,visit,2023-05-19
10254,1063,signup,2023-04-22
10255,5853,visit,2023-02-23
10256,5741,add_to_cart,2023-04-28
10257,366,add_to_cart,2023-04-15
10258,865,visit,2023-04-29
10259,9358,signup,2023-04-07
10260,4153,add_to_cart,2023-03-08
10261,8995,visit,2023-01-25
10262,5022,add_to_cart,2023-01-08
10263,6983,signup,2023-01-05
10264,2942,visit,2023-02-12
10265,3538,visit,2023-02-14
10266,8988,purchase,2023-01-20
10267,3074,visit,2023-04-06
10268,5466,signup,2023-01-25
10269,2290,signup,2023-05-08
10270,6727,visit,2023-02-10
10271,8184,add_to_cart,2023-01-15
10272,2010,signup,2023-04-25
10273,6990,purchase,2023-03-17
10274,1124,visit,2023-01-30
10275,5936,signup,2023-05-29
10276,9190,purchase,2023-01-25
10277,1964,add_to_cart,2023-02-05
10278,6473,signup,2023-02-14
10279,5553,visit,2023-02-10
10280,6396,signup,2023-03-12
10281,8987,signup,2023-04-16
10282,4373,signup,2023-03-23
10283,8512,add_to_cart,2023-02-04
10284,5556,visit,2023-01-28
10285,6717,add_to_cart,2023-04-26
10286,164,signup,2023-04-18
10287,9239,purchase,2023-05-21
10288,5211,visit,2023-01-21
10289,2888,signup,2023-01-09
10290,4737,visit,2023-01-01
10291,4995,signup,2023-04-26
10292,323,visit,2023-01-25
10293,9159,signup,2023-03-25
10294,7978,signup,2023-06-18
10295,6140,purchase,2023-05-18
10296,3304,purchase,2023-06-11
10297,796,visit,2023-03-13
10298,4917,visit,2023-01-12
10299,9383,visit,2023-06-02
10300,9298,signup,2023-06-06
10301,9678,signup,2023-01-03
10302,186,visit,2023-02-09
10303,9026,signup,2023-01-07
10304,3992,purchase,2023-05-06
10305,838,visit,2023-02-16
10306,7463,signup,2023-02-19
10307,637,signup,2023-05-10
10308,6390,visit,2023-06-23
10309,233,add_to_cart,2023-03-21
10310,2427,visit,2023-06-06
10311,3371,visit,2023-05-02
10312,8370,signup,2023-03-22
