transaction_id,user_id,amount,transaction_date,payment_method
2933,9483,9768,2023-01-14,UPI
2934,5730,3624,2023-04-22,Credit Card
2935,9351,7472,2023-03-09,Net Banking
2936,477,2712,2023-02-14,Debit Card
2937,2824,7455,2023-01-14,Debit Card
2938,158,7064,2023-04-10,Debit Card
2939,1684,6869,2023-05-18,Credit Card
2940,900,382,2023-01-04,Debit Card
2941,1691,2251,2023-06-23,Debit Card
2942,4327,7956,2023-04-26,Credit Card
2943,6796,1644,2023-03-01,Net Banking
2944,9,7758,2023-02-03,Credit Card
2945,8824,6418,2023-04-06,Net Banking
2946,6271,7340,2023-01-20,UPI
2947,9881,6166,2023-01-23,Credit Card
2948,8145,394,2023-06-27,Credit Card
2949,4314,4861,2023-03-02,Net Banking
2950,3335,2052,2023-03-23,Credit Card
2951,4128,1431,2023-03-10,Debit Card
2952,6587,6161,2023-01-06,Debit Card
2953,7361,9396,2023-06-09,UPI
2954,8981,8279,2023-05-26,Credit Card
2955,3165,7537,2023-05-26,Net Banking
2956,6377,7020,2023-06-17,Net Banking
2957,2891,8388,2023-06-24,UPI
2958,6390,8418,2023-01-26,Credit Card
2959,3143,7814,2023-06-01,Debit Card
2960,6320,9247,2023-03-02,Net Banking
2961,2617,7793,2023-05-25,Net Banking
2962,3490,3156,2023-06-12,Credit Card
2963,5402,4999,2023-06-28,Debit Card
2964,8099,1663,2023-03-06,Credit Card
2965,2041,7411,2023-04-08,Net Banking
2966,7179,123,2023-06-19,Debit Card
2967,4517,1649,2023-03-07,Debit Card
2968,437,4596,2023-05-07,Net Banking
2969,5806,6541,2023-05-15,Credit Card
2970,456,7377,2023-04-23,UPI
2971,1880,8553,2023-05-26,Net Banking
2972,6253,2403,2023-03-09,UPI
2973,3263,3232,2023-02-12,Debit Card
2974,3625,3212,2023-06-25,Debit Card
2975,8946,7967,2023-02-05,UPI
2976,6626,9210,2023-06-14,UPI
2977,6929,9622,2023-05-01,Net Banking
2978,6978,3541,2023-03-20,Debit Card
2979,1754,7804,2023-04-01,Net Banking
2980,2430,4243,2023-01-23,Credit Card
2981,3120,5243,2023-06-09,Net Banking
2982,6245,2129,2023-03-02,Credit Card
2983,613,8827,2023-01-16,Net Banking
2984,3957,1008,2023-02-20,Debit Card
2985,4469,2907,2023-03-31,UPI
2986,1121,9834,2023-01-18,Net Banking
2987,3663,3140,2023-02-14,UPI
2988,7462,4958,2023-03-18,Debit Card
2989,1934,5756,2023-03-27,Credit Card
2990,2220,4237,2023-01-27,Credit Card
2991,747,9692,2023-05-05,Debit Card
2992,4480,1264,2023-03-04,Debit Card
2993,4090,104,2023-03-16,Credit Card
2994,9192,6667,2023-04-19,Net Banking
2995,3056,5549,2023-06-15,Credit Card
2996,8154,6754,2023-02-21,UPI
2997,8361,1083,2023-05-07,Net Banking
2998,4319,8606,2023-05-24,UPI
2999,2421,9799,2023-06-12,UPI
3000,1524,7850,2023-04-01,Debit Card
3001,9463,9967,2023-05-25,Credit Card
3002,9966,9526,2023-06-01,Net Banking
3003,4384,8455,2023-01-26,Credit Card
3004,3255,435,2023-02-06,UPI
3005,3567,1713,2023-02-11,Net Banking
3006,1214,9317,2023-06-03,UPI
3007,4604,2288,2023-06-27,Credit Card
3008,2697,519,2023-06-17,Net Banking
3009,2801,1180,2023-03-23,Credit Card
3010,3171,2715,2023-03-17,Credit Card
3011,8963,2672,2023-01-09,Debit Card
3012,151,1078,2023-03-05,UPI
3013,8878,954,2023-02-16,UPI
3014,4677,9347,2023-03-31,UPI
3015,8208,5830,2023-02-11,Net Banking
3016,196,7576,2023-02-27,Debit Card
3017,8806,2508,2023-05-25,Credit Card
3018,5858,9436,2023-03-07,Credit Card
3019,2898,3772,2023-06-10,Net Banking
3020,9487,8050,2023-02-13,Net Banking
3021,608,7400,2023-05-12,Debit Card
3022,5365,2456,2023-01-08,Net Banking
3023,3977,1124,2023-05-02,Debit Card
3024,7896,3841,2023-06-24,Net Banking
3025,9655,9680,2023-05-31,Net Banking
3026,7266,6680,2023-06-16,UPI
3027,3914,5508,2023-03-05,Net Banking
3028,2519,2664,2023-03-21,UPI
3029,623,1651,2023-01-01,UPI
3030,4,9056,2023-05-03,Net Banking
3031,6831,4791,2023-04-15,Net Banking
3032,1085,4941,2023-05-03,Net Banking
3033,3267,1269,2023-05-15,UPI
3034,5582,828,2023-04-03,Net Banking
3035,9134,2175,2023-02-20,UPI
3036,6761,8501,2023-01-25,Credit Card
3037,8194,4542,2023-03-24,UPI
3038,6248,6753,2023-02-24,Credit Card
3039,6467,2113,2023-01-17,Net Banking
3040,5982,8187,2023-04-13,Debit Card
3041,3215,7681,2023-04-26,Credit Card
3042,9155,6876,2023-02-13,UPI
3043,6066,8006,2023-05-27,UPI
3044,2071,1143,2023-04-13,UPI
3045,7311,6775,2023-06-28,Net Banking
3046,5693,3233,2023-01-25,Debit Card
3047,3344,6644,2023-03-03,UPI
3048,2057,9740,2023-02-11,Credit Card
3049,6128,5117,2023-01-17,UPI
3050,6726,1666,2023-03-12,Net Banking
3051,7744,5124,2023-04-06,UPI
3052,9797,6498,2023-01-12,Credit Card
3053,4440,6792,2023-04-15,UPI
3054,2750,3880,2023-02-27,UPI
3055,2490,9048,2023-03-24,Debit Card
3056,4814,2993,2023-03-27,Credit Card
3057,173,3218,2023-04-16,UPI
3058,7069,2796,2023-05-15,Net Banking
3059,1927,6609,2023-05-07,Debit Card
3060,8342,3131,2023-05-27,Credit Card
3061,6865,7427,2023-04-10,UPI
3062,3086,2103,2023-05-05,UPI
3063,7529,1568,2023-01-06,Debit Card
3064,9368,1239,2023-03-11,Debit Card
3065,9397,3096,2023-06-02,Debit Card
3066,5713,3646,2023-02-26,UPI
3067,3765,6354,2023-05-17,Net Banking
3068,9941,7691,2023-01-15,Debit Card
3069,6442,5211,2023-02-17,Net Banking
3070,4020,4036,2023-05-23,UPI
3071,7014,3761,2023-05-11,Credit Card
3072,8938,8324,2023-04-18,Debit Card
3073,3687,537,2023-01-15,Credit Card
3074,8900,1259,2023-03-25,UPI
3075,1303,4251,2023-02-01,Net Banking
3076,5499,3878,2023-03-06,UPI
3077,4020,1493,2023-05-24,Debit Card
3078,2079,996,2023-06-05,Net Banking
3079,2249,9740,2023-04-04,UPI
3080,9319,377,2023-04-02,Net Banking
3081,2969,3589,2023-03-22,UPI
3082,8960,601,2023-04-07,Net Banking
3083,4369,5381,2023-01-19,Net Banking
3084,7987,3641,2023-05-17,UPI
3085,1323,2044,2023-05-14,Debit Card
3086,3878,8950,2023-01-14,Net Banking
3087,7372,1768,2023-04-23,Debit Card
3088,8651,8995,2023-02-23,Credit Card
3089,9479,8978,2023-01-11,Debit Card
3090,1016,6800,2023-06-23,Debit Card
3091,9358,5167,2023-01-13,Debit Card
3092,8740,9305,2023-06-26,Net Banking
3093,4974,4317,2023-06-13,UPI
3094,3040,2514,2023-05-18,Credit Card
3095,711,3556,2023-01-16,Debit Card
3096,3576,5994,2023-05-18,Debit Card
3097,3547,3792,2023-02-17,Debit Card
3098,5669,1703,2023-01-20,Credit Card
3099,599,529,2023-04-26,Net Banking
3100,6454,6775,2023-03-25,Debit Card
3101,8803,5278,2023-02-06,UPI
3102,3622,2948,2023-03-16,Net Banking
3103,9403,2896,2023-05-15,Net Banking
3104,9413,9961,2023-04-26,Net Banking
3105,4945,8267,2023-04-07,Debit Card
3106,3837,6330,2023-02-28,Credit Card
3107,9071,2895,2023-02-08,Credit Card
3108,9229,5438,2023-02-03,Net Banking
3109,8037,431,2023-05-27,UPI
3110,5216,1304,2023-04-07,UPI
3111,6726,1241,2023-01-14,Net Banking
3112,6139,4991,2023-03-01,Credit Card
3113,446,5111,2023-02-04,UPI
3114,3786,9317,2023-03-21,UPI
3115,9481,8492,2023-03-20,Net Banking
3116,5859,3416,2023-03-28,UPI
3117,145,8631,2023-06-23,UPI
3118,345,878,2023-03-06,UPI
3119,5284,757,2023-05-18,UPI
3120,7283,3409,2023-02-17,Debit Card
3121,769,2036,2023-04-30,Debit Card
3122,9215,399,2023-02-05,UPI
3123,8538,2106,2023-01-07,Credit Card
3124,3628,2377,2023-02-10,Debit Card
3125,3788,9232,2023-05-21,Credit Card
3126,685,278,2023-06-14,Debit Card
3127,4573,8780,2023-01-20,UPI
3128,8589,9251,2023-03-06,Net Banking
3129,2050,3189,2023-01-29,UPI
3130,7936,6644,2023-01-18,UPI
3131,8055,5624,2023-01-16,Net Banking
3132,1087,2236,2023-02-10,Net Banking
3133,7493,507,2023-05-21,Debit Card
3134,4547,5179,2023-03-30,UPI
3135,8861,5250,2023-06-02,Net Banking
3136,5073,169,2023-04-04,UPI
3137,8983,9187,2023-06-29,Debit Card
3138,2370,1172,2023-01-16,Debit Card
3139,7761,8390,2023-05-03,Debit Card
3140,8581,348,2023-06-25,Net Banking
3141,4518,4434,2023-03-20,Debit Card
3142,5122,4917,2023-02-23,Debit Card
3143,5835,945,2023-06-25,UPI
3144,3056,298,2023-01-08,Net Banking
3145,6339,1484,2023-02-09,Credit Card
3146,7477,4272,2023-04-11,UPI
3147,9876,6415,2023-03-31,UPI
3148,5481,5014,2023-05-10,UPI
3149,6338,6284,2023-06-17,UPI
3150,9339,7700,2023-04-19,Credit Card
3151,1306,2802,2023-02-02,Net Banking
3152,867,8675,2023-02-11,Credit Card
3153,6535,6140,2023-02-15,UPI
3154,2072,6242,2023-02-22,UPI
3155,7853,6160,2023-03-02,Debit Card
3156,2319,3151,2023-03-24,Net Banking
3157,335,7501,2023-03-25,Debit Card
3158,7034,4823,2023-01-06,Net Banking
3159,6636,4002,2023-06-19,Net Banking
3160,8856,8756,2023-01-13,Net Banking
3161,5931,2349,2023-06-07,Net Banking
3162,529,499,2023-06-17,Credit Card
3163,9777,990,2023-02-10,Debit Card
3164,3684,7811,2023-04-13,Credit Card
3165,4716,6619,2023-05-30,Debit Card
3166,9511,177,2023-05-12,Credit Card
3167,4076,7923,2023-03-25,Net Banking
3168,8338,8194,2023-05-26,UPI
3169,3612,8054,2023-05-12,Credit Card
3170,3057,1719,2023-02-07,Credit Card
3171,6707,7141,2023-06-17,Net Banking
3172,8114,4705,2023-01-15,Debit Card
3173,3905,4490,2023-06-10,Debit Card
3174,9294,6376,2023-01-18,Net Banking
3175,5457,9432,2023-02-07,Net Banking
3176,9839,4538,2023-04-05,Credit Card
3177,900,9436,2023-06-20,Debit Card
3178,7326,7057,2023-05-07,UPI
3179,7826,8212,2023-02-17,Net Banking
3180,1552,5059,2023-02-19,UPI
3181,823,5453,2023-06-23,Net Banking
3182,433,1387,2023-03-05,Credit Card
3183,6374,2435,2023-05-04,Debit Card
3184,5118,6052,2023-05-01,Net Banking
3185,2093,6133,2023-02-17,Debit Card
3186,6922,3171,2023-03-05,Credit Card
3187,8332,7659,2023-01-27,UPI
3188,5439,4023,2023-03-29,Debit Card
3189,291,147,2023-04-24,Credit Card
3190,8638,3241,2023-06-03,Credit Card
3191,574,1998,2023-04-10,Credit Card
3192,7299,6783,2023-05-19,Debit Card
3193,5403,5214,2023-04-26,Credit Card
3194,3762,4159,2023-03-17,Credit Card
3195,3651,7716,2023-05-01,Debit Card
3196,3809,520,2023-01-23,UPI
3197,3281,2422,2023-06-03,Debit Card
3198,3807,9222,2023-05-23,Credit Card
3199,4512,8722,2023-04-12,Credit Card
3200,913,186,2023-04-07,Net Banking
3201,5770,5442,2023-06-02,Net Banking
3202,2767,2838,2023-04-09,UPI
3203,3590,1551,2023-02-09,Credit Card
3204,1992,4647,2023-03-31,UPI
3205,636,9102,2023-03-13,UPI
3206,9036,5447,2023-06-28,Credit Card
3207,6506,7090,2023-02-12,UPI
3208,7356,8153,2023-04-15,Debit Card
3209,4189,5365,2023-02-20,Credit Card
3210,5930,2598,2023-03-05,UPI
3211,4068,6254,2023-06-12,UPI
3212,2556,6417,2023-02-19,UPI
3213,6545,8094,2023-04-06,Credit Card
3214,1979,7267,2023-04-21,Net Banking
3215,1162,4743,2023-04-06,UPI
3216,383,3753,2023-06-24,Debit Card
3217,4176,9802,2023-04-01,Debit Card
3218,363,8862,2023-04-03,UPI
3219,5276,8899,2023-01-30,Debit Card
3220,5452,6173,2023-03-08,Debit Card
3221,3181,3029,2023-01-28,Debit Card
3222,6793,9833,2023-03-06,UPI
3223,1131,3787,2023-05-10,UPI
3224,8711,8224,2023-01-31,UPI
3225,9850,7536,2023-03-22,Debit Card
3226,7750,2240,2023-05-06,Credit Card
3227,4402,690,2023-01-14,UPI
3228,2978,2179,2023-02-06,Credit Card
3229,9703,5894,2023-01-30,Net Banking
3230,1175,9578,2023-02-12,Credit Card
3231,8046,3692,2023-03-12,Credit Card
3232,3054,569,2023-02-16,Net Banking
3233,8970,3851,2023-05-29,Credit Card
3234,1317,9534,2023-03-22,Net Banking
3235,7066,3841,2023-05-22,UPI
3236,4104,1454,2023-03-03,Debit Card
3237,8767,2401,2023-05-08,Debit Card
3238,2218,8172,2023-05-02,Debit Card
3239,7811,5452,2023-04-09,UPI
3240,5134,7176,2023-02-16,Debit Card
3241,2661,5952,2023-02-03,Credit Card
3242,3649,5795,2023-06-19,Credit Card
3243,7341,9621,2023-06-24,Credit Card
3244,299,6289,2023-05-21,UPI
3245,8055,7429,2023-06-09,Debit Card
3246,5896,6226,2023-04-15,UPI
3247,3976,2463,2023-04-17,Net Banking
3248,5620,288,2023-04-16,UPI
3249,2882,3425,2023-03-24,UPI
3250,9447,4176,2023-03-07,Credit Card
3251,3242,359,2023-01-21,Credit Card
3252,4278,9749,2023-03-20,UPI
3253,8638,4080,2023-04-29,Debit Card
3254,2662,9898,2023-04-16,UPI
3255,6625,4877,2023-03-17,Debit Card
3256,5789,2111,2023-05-11,UPI
3257,7239,4355,2023-02-07,Credit Card
3258,2038,9904,2023-06-04,Net Banking
3259,7826,2089,2023-06-08,Net Banking
3260,7360,5630,2023-05-29,Net Banking
3261,149,4140,2023-03-15,Credit Card
3262,4324,9781,2023-04-24,Net Banking
3263,7753,5560,2023-02-22,Debit Card
3264,3612,1177,2023-02-13,UPI
3265,7999,6284,2023-03-27,UPI
3266,59,9390,2023-03-27,Debit Card
3267,8128,735,2023-01-05,UPI
3268,9194,6548,2023-03-10,Credit Card
3269,9914,1807,2023-03-13,UPI
3270,2548,9806,2023-05-08,Net Banking
3271,8030,3319,2023-03-01,Debit Card
3272,7794,2407,2023-04-27,UPI
3273,306,3932,2023-05-01,Credit Card
3274,9736,4859,2023-05-24,UPI
3275,9062,974,2023-03-13,UPI
3276,2371,723,2023-01-21,Credit Card
3277,3187,3777,2023-06-16,Credit Card
3278,8851,7157,2023-04-18,Credit Card
3279,9740,584,2023-03-06,Debit Card
3280,375,2694,2023-02-18,Net Banking
3281,1205,732,2023-02-23,UPI
3282,9573,2775,2023-02-18,Net Banking
3283,4493,1856,2023-06-05,Credit Card
3284,977,8701,2023-04-12,Debit Card
3285,8892,833,2023-03-11,Credit Card
3286,2144,6407,2023-06-12,Credit Card
3287,5568,3031,2023-04-18,Credit Card
3288,2622,6472,2023-05-24,UPI
3289,6410,6704,2023-03-17,Net Banking
3290,6253,2232,2023-03-14,Net Banking
3291,2833,3110,2023-04-20,Debit Card
3292,7726,9175,2023-06-20,Credit Card
3293,6313,540,2023-06-07,UPI
3294,4305,6776,2023-03-07,Debit Card
3295,3088,9211,2023-06-08,Debit Card
3296,4920,501,2023-02-24,UPI
3297,9670,7396,2023-06-26,Debit Card
3298,457,1074,2023-06-01,Debit Card
3299,170,3864,2023-03-29,UPI
3300,9690,8291,2023-06-15,Credit Card
3301,2530,3323,2023-05-26,Debit Card
3302,5487,6232,2023-06-12,Debit Card
3303,2520,6735,2023-03-16,Debit Card
3304,714,8188,2023-03-06,Net Banking
3305,9476,1093,2023-04-12,UPI
3306,5958,9194,2023-02-04,Net Banking
3307,724,6633,2023-01-04,Net Banking
3308,3081,5306,2023-05-07,Net Banking
3309,5330,3208,2023-06-24,UPI
3310,3688,3124,2023-05-27,Net Banking
3311,8394,7333,2023-02-10,Debit Card
3312,7899,9931,2023-03-19,UPI
3313,8352,9915,2023-02-04,Net Banking
3314,6531,1794,2023-01-17,Debit Card
3315,8328,7454,2023-02-27,Credit Card
3316,5447,3351,2023-02-10,UPI
3317,4005,3441,2023-03-23,Net Banking
3318,1255,129,2023-03-18,Debit Card
3319,6043,5049,2023-02-16,Net Banking
3320,3805,9572,2023-01-16,Debit Card
3321,8881,280,2023-01-17,Debit Card
3322,7019,7791,2023-05-12,Credit Card
3323,9093,3833,2023-03-11,Credit Card
3324,9506,3198,2023-05-14,Credit Card
3325,3888,5484,2023-06-27,Debit Card
3326,1848,9676,2023-01-13,Debit Card
3327,3020,8705,2023-02-21,Credit Card
3328,8730,533,2023-03-09,UPI
3329,1953,3631,2023-03-17,Debit Card
3330,3519,1284,2023-06-02,Debit Card
3331,4604,8836,2023-05-20,Debit Card
3332,2915,1815,2023-01-29,Credit Card
3333,6553,2925,2023-06-23,Credit Card
3334,9318,3274,2023-05-24,UPI
3335,2236,4431,2023-06-12,UPI
3336,6103,5037,2023-04-24,Debit Card
3337,4026,6604,2023-02-15,Credit Card
3338,6692,8355,2023-06-03,Net Banking
3339,4068,264,2023-01-10,Net Banking
3340,8216,1603,2023-06-03,Credit Card
3341,6750,7016,2023-02-21,Debit Card
3342,6117,7055,2023-05-01,Credit Card
3343,6452,4235,2023-06-03,UPI
3344,1556,506,2023-01-07,Debit Card
3345,1410,4401,2023-05-11,UPI
3346,9046,3334,2023-03-12,Credit Card
3347,4761,7054,2023-05-27,Credit Card
3348,8531,2642,2023-05-24,Net Banking
3349,43,9037,2023-05-16,Net Banking
3350,355,7486,2023-06-15,UPI
3351,1543,1921,2023-05-04,UPI
3352,5273,9971,2023-02-18,UPI
3353,4843,3280,2023-01-14,UPI
3354,9394,9290,2023-02-24,Net Banking
3355,8008,461,2023-05-21,Debit Card
3356,2513,6016,2023-04-23,Credit Card
3357,8358,1284,2023-03-19,Net Banking
3358,8710,4035,2023-04-24,UPI
3359,5392,8380,2023-05-11,UPI
3360,3193,1417,2023-05-29,Net Banking
3361,6080,2149,2023-04-30,Debit Card
3362,6693,5725,2023-02-04,Debit Card
3363,7622,2328,2023-04-29,Credit Card
3364,5842,8735,2023-02-11,Net Banking
3365,4451,9057,2023-06-05,UPI
3366,8190,5158,2023-03-19,Credit Card
3367,5077,2062,2023-05-03,Debit Card
3368,5456,7886,2023-03-14,Net Banking
3369,370,5959,2023-02-21,UPI
3370,7995,385,2023-05-12,Net Banking
3371,1951,226,2023-04-15,Debit Card
3372,7684,427,2023-01-06,Credit Card
3373,8400,1960,2023-01-19,UPI
3374,8596,7360,2023-02-18,Net Banking
3375,9718,6596,2023-06-08,Credit Card
3376,7085,7238,2023-05-07,UPI
3377,9219,7101,2023-01-26,Debit Card
3378,2742,5059,2023-02-01,Credit Card
3379,3103,2825,2023-01-20,UPI
3380,5577,1685,2023-05-28,Credit Card
3381,45,9777,2023-03-03,UPI
3382,6595,5909,2023-03-27,UPI
3383,6690,6447,2023-03-21,UPI
3384,170,4550,2023-01-02,UPI
3385,2775,1276,2023-02-14,Credit Card
3386,8870,1081,2023-01-26,Credit Card
3387,3336,2670,2023-06-04,UPI
3388,7585,3794,2023-06-15,Net Banking
3389,478,1310,2023-02-04,UPI
3390,6962,6684,2023-02-02,Debit Card
3391,9700,4193,2023-01-20,Debit Card
3392,6460,9431,2023-05-12,UPI
3393,124,7486,2023-02-28,Debit Card
3394,3402,6041,2023-03-10,UPI
3395,2375,2348,2023-01-18,UPI
3396,3174,7317,2023-05-18,Credit Card
3397,10,4463,2023-06-29,Net Banking
3398,9831,5163,2023-02-15,Credit Card
3399,8537,4813,2023-04-15,Credit Card
3400,1288,6878,2023-02-17,UPI
3401,6173,8734,2023-02-10,Debit Card
3402,9595,3189,2023-01-02,Net Banking
3403,2405,875,2023-04-07,Net Banking
3404,4236,4281,2023-06-09,Debit Card
3405,2262,4091,2023-03-07,Credit Card
3406,3732,8497,2023-01-06,Debit Card
3407,5311,2682,2023-05-19,Net Banking
3408,4761,4244,2023-05-24,Credit Card
3409,5402,265,2023-01-14,UPI
3410,8214,6909,2023-06-01,Credit Card
3411,2992,6521,2023-05-27,Net Banking
3412,2108,1799,2023-04-20,Debit Card
3413,2031,6534,2023-02-19,UPI
3414,6014,1105,2023-03-16,Credit Card
3415,8104,5583,2023-02-12,Credit Card
3416,5616,9553,2023-04-24,Net Banking
3417,387,2859,2023-04-16,UPI
3418,5922,2602,2023-02-25,UPI
3419,9532,9236,2023-05-27,Debit Card
3420,7546,6833,2023-06-20,Credit Card
3421,2407,1784,2023-04-15,Debit Card
3422,6343,7159,2023-03-04,Credit Card
3423,6779,7579,2023-04-17,Credit Card
3424,1733,9779,2023-04-01,UPI
3425,8226,3085,2023-06-29,Debit Card
3426,9686,1221,2023-03-09,Net Banking
3427,9315,8906,2023-01-14,Net Banking
3428,77,6489,2023-05-10,Credit Card
3429,4807,3886,2023-04-25,Credit Card
3430,6502,4561,2023-04-29,Net Banking
3431,5282,1927,2023-06-21,Credit Card
3432,335,9253,2023-03-25,Net Banking
3433,6720,3775,2023-01-13,Net Banking
3434,2340,2180,2023-04-06,Net Banking
3435,7215,4302,2023-01-13,Net Banking
3436,9763,5813,2023-03-31,Credit Card
3437,7616,4138,2023-02-18,Credit Card
3438,2797,7339,2023-03-28,UPI
3439,1246,835,2023-03-31,Credit Card
3440,8592,4747,2023-03-19,UPI
3441,3122,6613,2023-01-23,Credit Card
3442,7880,3641,2023-02-15,Net Banking
3443,899,275,2023-04-27,UPI
3444,6302,3260,2023-05-05,Net Banking
3445,1189,7613,2023-01-25,UPI
3446,7786,9349,2023-06-19,UPI
3447,4234,6359,2023-01-23,Debit Card
3448,8655,8318,2023-04-28,Net Banking
3449,6114,9796,2023-01-26,Credit Card
3450,5636,2063,2023-01-21,Debit Card
3451,3547,6671,2023-03-13,UPI
3452,725,8633,2023-02-07,Credit Card
3453,6539,4550,2023-03-20,Net Banking
3454,3531,5438,2023-06-08,Debit Card
3455,6138,9955,2023-01-11,Net Banking
3456,1656,7127,2023-01-01,Credit Card
3457,4225,2959,2023-03-25,Debit Card
3458,746,3466,2023-01-31,Credit Card
3459,6528,8939,2023-02-08,UPI
3460,6206,4586,2023-06-14,UPI
3461,3761,3737,2023-04-11,UPI
3462,499,2498,2023-02-17,Debit Card
3463,3152,323,2023-06-07,Credit Card
3464,3680,9610,2023-03-07,Net Banking
3465,1124,6297,2023-04-05,Credit Card
3466,5383,8163,2023-05-10,Credit Card
3467,6785,6929,2023-05-31,UPI
3468,2148,9131,2023-04-04,Net Banking
3469,6316,6889,2023-06-07,Credit Card
3470,8704,9700,2023-01-20,Net Banking
3471,7110,7654,2023-04-12,Credit Card
3472,127,8815,2023-06-27,Net Banking
3473,9603,8507,2023-01-29,UPI
3474,1377,3301,2023-05-26,Credit Card
3475,1729,7479,2023-02-03,Debit Card
3476,4742,8663,2023-03-27,Debit Card
3477,7152,3054,2023-05-16,UPI
3478,4059,8022,2023-05-17,Debit Card
3479,4705,6566,2023-04-19,UPI
3480,4633,1867,2023-06-06,Credit Card
3481,6673,6584,2023-04-09,Credit Card
3482,1634,7384,2023-03-28,Credit Card
3483,7969,4246,2023-05-10,Debit Card
3484,9478,6552,2023-05-09,Credit Card
3485,3966,4331,2023-01-12,Debit Card
3486,4023,1074,2023-02-18,UPI
3487,116,3734,2023-06-24,Net Banking
3488,2372,770,2023-04-05,Net Banking
3489,4580,1677,2023-04-09,UPI
3490,8626,5946,2023-03-11,UPI
3491,9989,8316,2023-05-23,Net Banking
3492,5766,4930,2023-05-22,Credit Card
3493,6328,4946,2023-06-20,UPI
3494,2972,7449,2023-06-24,UPI
3495,5611,5927,2023-02-25,Net Banking
3496,3658,2116,2023-05-01,Net Banking
3497,4746,5036,2023-04-18,UPI
3498,3710,1577,2023-04-05,UPI
3499,8988,6581,2023-01-08,Credit Card
3500,8794,5597,2023-01-23,Net Banking
3501,8255,2812,2023-01-22,UPI
3502,1726,9441,2023-05-14,Debit Card
3503,3924,9409,2023-04-21,Debit Card
3504,4757,1427,2023-02-16,Debit Card
3505,4105,2165,2023-02-01,Debit Card
3506,6579,3271,2023-06-13,Net Banking
3507,5836,3364,2023-02-11,Credit Card
3508,2562,3736,2023-05-24,UPI
3509,6724,9651,2023-04-24,Net Banking
3510,339,1710,2023-01-27,Credit Card
3511,3208,636,2023-06-14,UPI
3512,922,3367,2023-02-11,Debit Card
3513,2790,7500,2023-05-18,Credit Card
3514,752,4106,2023-03-15,Credit Card
3515,570,1801,2023-05-18,Debit Card
3516,740,2595,2023-05-05,UPI
3517,9596,2107,2023-04-22,Net Banking
3518,1648,163,2023-04-19,UPI
3519,5554,9305,2023-01-28,UPI
3520,3049,1408,2023-06-21,Credit Card
3521,7546,3819,2023-05-15,Debit Card
3522,5192,1083,2023-01-09,Credit Card
3523,5679,9325,2023-03-23,Net Banking
3524,9782,6372,2023-03-29,Debit Card
3525,9618,4126,2023-02-16,Credit Card
3526,7474,5846,2023-03-17,Debit Card
3527,902,5586,2023-02-21,Debit Card
3528,2540,8551,2023-05-07,Debit Card
3529,7830,8451,2023-01-11,Net Banking
3530,6606,4219,2023-05-30,Debit Card
3531,5418,1436,2023-06-24,Credit Card
3532,1491,8124,2023-06-02,UPI
3533,7208,194,2023-01-18,Debit Card
3534,6805,3764,2023-06-27,Net Banking
3535,5522,7380,2023-05-17,UPI
3536,4372,7586,2023-02-25,Net Banking
3537,408,6499,2023-06-10,Debit Card
3538,4576,4922,2023-04-09,Credit Card
3539,6956,6906,2023-04-17,Net Banking
3540,1743,6243,2023-05-21,UPI
3541,6444,8398,2023-06-20,Debit Card
3542,6989,8680,2023-03-22,Debit Card
3543,4476,1163,2023-04-01,Net Banking
3544,247,7621,2023-06-11,Debit Card
3545,4462,685,2023-03-14,UPI
3546,8313,3791,2023-03-23,Credit Card
